news_title,label
"이상근 고성군수, 2023 공룡나라그란폰도 안전사고 예방 총력 [고성소식] [전삼현 칼럼] 중대재해법, 중소기업엔 더 유예해야 [노무, 톡!] 중대재해처벌법 전면적용 D-83, 이대로 괜찮은가",0
"로봇이 사람을 박스로 오인, 40대 압착사…농민 ""안전 우려""(종합) ‘중대재해법 기소 1호’ 두성산업 대표 집행유예…위헌 신청은 기각 전기공사협회, 중대재해처벌법 전국 순회 설명회 개최",0
"가스배관 용접하던 50대 추락사…'안전조치 소홀' 대표 유죄 파주 공사 현장서 노동자 15m 추락사…중대재해법 조사 일하다 죽는 ‘재해 사망’, 대규모 건설 현장은 계속 는다",0
"건축계 ""건축구조 분리 발주 시 안전·인력 문제"" 산업재해 없는 세상 바라는 공장의사의 노래, 23일 대구 공감콘서트 함안 한 공장서 2톤 구조물 깔린 70대 사망 중대재해",0
"제주 연안 안전사고 위험예보제 '주의보' 격상.. 순찰 강화 30대 잠수사, 바다 석축 작업하다 사망… 고용노동부, 중대재해법 등 조사 풍기산업 사업장에서 노동자 사망 중대재해 발생",0
"영등포구, 어린이 활동 공간 환경 안전 관리 50인 미만 사업장 중심 중대재해처벌법상 의무이행 방안 소방노조, ""중대재해처벌법 정부 책임 강화해 소방공무원 희생 줄여라"" 요구",0
"'국민이 안전한 나라, 119가 함께한다'…제61회 소방의날 기념식 ""어업 재해율, 농업 비해 3배 높아"" 부산수산정책포럼 100대 건설사 사망자 5명 중 1명꼴...무색해진 중대재해법",0
"LGU+ ""영세 中企 산업현장 안전관리 '스마플'로 하세요"" 중대재해법 취지 강조한 법원, 위헌 논란 '일단락' 중대재해처벌법 비웃나…늘어나는 대형 건설사업장 사망사고",0
"BNK경남은행, 합동소방훈련으로 안전 강화 “중대재해 기업 밝혀야 제도 실효성” “영세 하청업체 무죄 땐 회복 어려워”[생각나눔] LGU+, 안전관리 DX 솔루션 '스마플' 출시… ""중대재해 방지도""",0
"우리 해역 수산물 안전 관리 현황 설명 오산시 ‘오산에서 안전사고는 제로’중대재해 담당자 실무교육 실시 ""5인 미만 사업장, 중대재해법 미적용…안전 사각지대 방치""",0
"식약처, 소비자 의견 반영 온라인플랫폼 안전관리 강화 안산시 노동안전지킴이, 재해의 첫단추 소통 ㆍ공감ㆍ동행 주제로 우수상 수상 “중대재해처벌법 등 킬러규제 제거 서둘러 달라”",0
"한국환경공단, 중대재해 근절 산업안전보건 강조기간 운영 [농작업 안전재해 '제로' 하자] 안전정보 총망라…'농업인안전365'로 대비를 30대 잠수사, 바다 석축 작업하다 사망… 고용노동부, 중대재해법 등 조사",0
"""안전한 사업환경 조성""…마사회 '재난대응 안전한국훈련' 실시 ""중대산업재해 미리 예방"" 경기교육청, 교육현장 위험성 평가 50인 미만 사업장 중심 중대재해처벌법상 의무이행 방안",0
"[게시판] 경찰대 '일상안전 경찰 역할' 국제학술대회 '중대재해 위반' 혐의 정도원 삼표회장 첫 공판준비기일 열려 대전상의, ‘중대재해 및 반부패 준법 시스템 구축' 설명회",0
"'인천소방 139년, 안전을 위해 달려온 열정과 패기' 역사서 발간 중대재해감축로드맵 시행1년, 안전문화 확산이 중요 ""지게차 동선만 표시해도 중대법 리스크 줄인다""",0
"'안전성 논란' GM 크루즈, 로보택시 950대 리콜 학교급식노동자 폐암산업재해 방지 강원대책위 출범식 [2023 중대재해 예방 팩트체크]⑩ 중대재해 사고백서 (최종회)",0
"TBN충북·충북경찰청, 노인 보행안전 장바구니 만들었다 ‘유명무실’ 중대재해법… 광주·전남서 24명 사망, 기소 1건 올해만 4명 사망...경남도 ‘밀폐공간’ 재해 막기 총력",0
"안전보건공단·삼성중공업, 협력사에 첫 휴게공간 선물 국회 환노위, SPC·DL그룹 회장 '산업재해' 청문회 의결 한화건설 서귀포 건설현장서 60대 노동자 ‘추락사’…올해만 4번째 ‘중대재해’",0
"기아 광주공장, 협력사 안전사고로 가동 중단 “직장내 괴롭힘법·중대재해처벌법 강화해야”[2024 총선기획 ②갑질·재해 없는 일터] 허영인 SPC·이해욱 DL 회장, ‘산업재해 청문회’ 선다",0
"LG전자 김종필 전무, 2023 제품안전의 날 ‘동탑산업훈장’ 받았다 ‘무늬만 중대재해처벌법’…광주·전남 24명 숨졌는데 기소 1건 [전삼현 칼럼] 중대재해법, 중소기업엔 더 유예해야",0
우리 동네가 달라졌어요…포항시 안전·안심거리 ‘호평’ 인천 동구 중대시민재해 예방활동 추진 ‘중처법 기소 1호’ 집행유예…위헌법률심판제청 ‘기각’,0
"삼성바이오로직스, 업계 최초 안전대상 '대통령상' 수상 퇴근 후 사망한 물리치료사…법원 ""업무상 재해 인정"" ""국민의 각종 안전사고 및 재해 예방과 대비, 연속성에 총력을 기울이겠다""",0
"DB손보, 기흥과 안전한 이륜차 운전문화 조성 MOU 완주군, 산업재해 예방 '안전보건지킴이' 활동 창원 농기계임대사업소, 중대재해법 대비 시설점검",0
"'안전한 걸음, 건강한 걸음'…국토부, 내일 '보행자의 날' 기념식 매맞고 일하는 직장인↑…최근 5년간 '폭행산재' 2164건 파주 공사 현장서 노동자 15m 추락사…중대재해법 조사",0
"태백시, 절골교 개축공사 완료…주민 편의·안전↑ 여주시, “2023년 중대산업재해 예방 및 대응 역량 강화” 경기 이천 공장서 50대 작업자 추락사…중대재해법 조사",0
"[ESG경영 사례분석] 동반성장에 강한 한국전력, '중대재해 리스크' 해소가 과제",0
경기 김포 산업용 기계 공장에서 불‥작업자 3명 대피,0
"이상근 고성군수, 2023 공룡나라그란폰도 안전사고 예방 총력 [고성소식]",0
인천 빌라 옥상서 누수 점검하던 60대 수리업자 추락사,0
극심한 스트레스에 한쪽 눈 실명한 공무원… 업무상 재해 판결,0
인천서 빌라 옥상 누수 점검하던 60대 작업자 추락사,0
인천서 빌라 옥상 누수 점검하던 60대 작업자 추락사,0
"극심한 스트레스로 한쪽 눈 실명한 공무원…법원 ""업무상재해 해당""",0
중대재해 사망사고 2년새 '5명'… 한화건설부문 현장 일제 감독,0
중대재해처벌법 위반 제조업체 대표 집행유예,0
"현장 감독하는 AI… 공사장엔 로봇개… 건설, 이젠 내게 맡기세요",1
GIS기반의 스마트건설 플랫폼 나왔다,1
"""스마트 건설산업 발전과 협력 논한다""…제2회 스마트건설세미나 개최",1
"원희룡 ""하청업체에 다 떠넘기고 무슨 ESG 경영인가"" 질타",1
건설폐기물 관리 깐깐해진다,1
"DL건설, 미세먼지 흡착·저감 필터 사용...시범 운영 후 타 현장 적용",1
"건설근로자공제회-현대건설, 전자카드제도 홍보 나서",1
"건설사, 친환경 사업 투자 박차…""미래 경쟁력 확보""",1
국내 첫 공간별 난방제어 가능…시간대별로 세밀하게 조절,1
2월 3주 국내 ESG 이슈 핫클립,1
GPS신호 잡히지 않는 실내·지하주차장도 위치 파악 가능해진다,1
“무인 배송 서비스 2026년부터 상용화…스마트 물류 인프라 구축”,1
올해 ‘신성장 4.0’ 계획 발표…도심항공 모빌리티 등 30여개 추진,1
ESG 경영 확산…CCUS·청정 암모니아·액화수소 시장에 주목,1
"건설사, 새 먹거리로 “UAM” 주목…상용화 앞두고 기술 개발·업무 협력 ‘분주’",1
"100대 기업, 지난해 ESG 경영·중대재해법 대비에 쓴 돈은 ""5조4,000억 원""",1
이유 있는 눈독 ‘CCUS’ 건설사 블루수소 사업 속도 낸다,1
"국토부, 모빌리티 시대 연다…자율주행 성능인증제·UAM 실증비행 실시",1
"건설 스마트 안전장비·기술, ‘모니터링’에 가장 많이 쓰여",1
"‘도심 하늘길 열고 미래도 연다’… 건설업계, UAM 시장 개척 나서",1
"“내년 건설안전 제도 논쟁 가속화, 스마트 건설기술 관심 증대”",1
"""영상기술로 안전사고 방지한다""…건설업계, 영상분석 기술 적극 도입",1
"건설사들, 스타트업 지원·협력 활발...""신기술·동반성장 일거양득""",1
건설사 ESG 성적 보니…대형·중견사 '온도차',1
‘제2 중동 붐 기대’ 사우디 네옴시티 잡아라 [다시 뛰는 K-건설②],1
‘국내서 해외로’ 건설사 공략 포인트 대전환 [다시 뛰는 K-건설①],1
갈길 먼 건설기계 탄소중립…“장비·엔진 교체 비용 막막”,1
건설업계 ‘그린에너지·IT’ 새 날개 단다,1
"""끼임·질식사고 막는 스마트 장비 개발""…고용부-과기정통부 맞손",1
연어 키우고 수소 만들고…집짓기 넘어 딴짓 하는 건설사들[부동산백서],1
윤석열표 ‘전방위 세일즈외교’ 건설이 스타트,1
[2022 스마트건설대상] “ESG 경영·스마트기술…건설업계 혁신 확인”,1
"“제7차 건설기술진흥기본계획, 건설업 DX 전환 조기 정책화 이뤄져야”",1
건설기계 ‘디지털ㆍ전동ㆍ탈탄소ㆍ자동화’ 뜨거운 경쟁,1
후퇴하는 건설업 노동생산성…DX(디지털전환)로 반전 노린다,1
"정부·업계, 스마트건설 스텝 동행…삼성물산·현대건설·포스코건설, 발빠른 행보",1
[SAFE KOREA] 지능형CCTV…건설현장 스마트 안전기술의 선봉,1
"현대건설, 2045년 탄소중립 선언…국내 상장 건설사 최초",1
현대건설 TV주파수 활용 지하터널 무선통신 도입,1
건설기계 ‘친환경·스마트·콘셉트화’ 바람,1
"[대한민국 대전환 'ON'] 스마트건설 핵심 'BIM', 철도에도 확대",1
"""건설업계 디지털 전환은 초기단계…체계화 시급""",1
"""안전, 최우선 가치""…GS건설, IT 기술 '스마트 안전 시스템' 구축",1
활력도는 건설업계…해외수주 200억달러 돌파,1
가상·증강 현실·AI'… 디지털 전환 시대 맞은 건설업계,1
BIM·디지털트윈 투자에 우선 주력…전문인력 확보가 관건,1
"국토부 ""K-스마트시티 기술, 태국·튀르키예 수출한다""",1
"국토부, ‘디지털 트윈’ 소사이어티 발족… 정부 차원의 스마트건설 지원",1
"KCIM, 빌딩정보모델링 국제표준 'ISO 19650:2018' 인증 획득… 스마트 건설기업으로 발돋움",1
"포스코건설, 해상교량 시공 기술력 독보적…인천 제3연륙교 착착",1
건설업계 ‘스마트건설’ 행보 가속화,1
“안전한 현장 만들자” 사고 예방에 집중하는 건설사들,1
로봇이 아파트 외벽 칠하고…빅데이터가 건설현장 위험 미리 파악,1
알짜벤처 줍줍 기회…너도 나도 CVC 설립,1
"국토부, 전국 24개 건설현장에 스마트 건설안전 장비 지원",1
"""이젠 스마트건설 시대""…건설사와 프롭테크 기업 간 협업↑",1
"팀코리아, 이집트 인프라 시장 진출 머리 맞댔다",1
집·건물만 잘 지어선 못 버틴다…환경 지키고 사회 보듬는 건설사,1
"[스투/리포트] 글로벌 스마트 고속도로 시장, 2026년 100조 원 규모로 성장",1
불붙은 건설업계 ‘친환경’ 기술개발,1
"""건설현장 효율·안전 모두 잡았다""…우수 스마트건설 기술 '한마당'",1
"국토부, '스마트건설 규제혁신센터' 운영…원스톱 서비스 지원",1
건설현장 스마트 안전기술 개발 탄력 붙는다,1
싱가포르 건설생산성이 2∼3%씩 오른 비결은?,1
"한총리 ""건설산업, 4차산업혁명 시대 걸맞게 발전시켜야""",1
스마트·디지털건설 ‘빅뱅’…R&D 조직 새바람,1
"건설공사 기술지도, 발주자와 체결...""건설사 무리한 요구 없앤다""",1
로봇개가 현장 안전관리…'디지털 건설시대' 속도,1
"똑똑'하게 짓는다…건설업계, 스마트건설 개발 '집중'",1
"“스마트 건설 활성화 방안, 건설산업 스마트화에 부스터 효과 기대”",1
첨단 산업 도약하는 건설…분리발주 원칙은 ‘필수’,1
‘미래 먹거리’ 찾아 발 넓히는 건설업계… 탈현장·소형모듈원전 사업 속도↑,1
"인공지능·로봇, 건설산업 디지털화 견인",1
"현대건설, 조립식 교각시스템 개발로 ‘스마트 건설’ 박차",1
BIMㆍOSC ‘양날개’…건설업 자동화 ‘강드라이브’,1
"대형 건설사, BIM 도입 활발…디지털전환 속도낸다",1
한국건설안전박람회' 10월 킨텍스서 열려…건설안전에 초점,1
로봇·ICT·빅데이터 융복합...초격차 스마트건설 요람 본격 가동,1
"건설산업, 종이도면·인력 중심서 디지털·자동화로 바꾼다",1
"국토부, '스마트건설' 활성화…1000억이상 공공공사에 BIM 의무 적용",1
스마트건설지원센터 제2센터 개소식,1
"국토안전관리원, 스마트 안전기술 경연 펼친다",1
"태국, 파타야 인근에 대규모 스마트시티 건설…투자 규모 50조원",1
"현대건설, 건축·주택 현장에 클라우드 기반 BIM 도입",1
건설VE 경진대회' 출품작 접수…7월11~13일,1
"중대재해처벌법 시행으로 시작, ‘발전소 카메라’ 설치 열풍 이면엔?",1
"국토부, 중소건설현장에 스마트 안전장비 지원",1
"포스코건설, 인천 대학생에 '스마트건설' 기술나눔 나서",1
스마트건설 ‘폭풍’ 주도…미래산업 재구성ㆍ개조ㆍ회복 새판 짠다,1
"중대재해법 수혜보는 정보보안, 에스원·SK쉴더스 표정관리",1
[창간특집] 건설현장 ‘세이프티 퍼스트’… AI·SW로 위험 요소 사전 대응,1
"부산항만공사·수자원공사, 스마트 건설기술 협력 강화 논의",1
쌍용건설 리모델링·스마트기술의 진화… 줄이어 특허 출원,1
"행복청, 건설현장 안전관리 역량강화 교육 실시",1
메타버스로 갈아탄 건설업계…디지털 전환 속도낸다,1
건설현장 ‘웨어러블 로봇’ 시대 개막…진화하는 스마트 건설기술,1
반도체 품귀·환율 급등 ‘이중고’…스마트건설 장비 ‘수급난’ 심화,1
"대우건설,건설현장용 웨어러블 로봇 개발·보급 추진",1
“유망 스타트업 발굴하라”…벤처 투자에 사활 건 건설업계,1
대형사부터 중견사까지...건설업계 ESS 사업 진출 열풍,1
"""스타트업 품는 건설사""…기술전쟁 본격화",1
‘한국건설안전박람회’ 10월 킨텍스서 개최…참가기업 모집,1
"건설사 관심 높이는 스마트 건설 기술, 어디까지 갈까",1
건설현장서도 무인화 바람…맞춤형 SW 개발 관건,1
"국토부, '스마트건설 챌린지' 개최 ... 총 상금 3억 9천만 원",1
"해수부, 스마트항만 구축 본격화…신항만 건설 새판짠다",1
“내년 스마트 건설기계 시장 141억달러로 성장”,1
"모델하우스부터 설계, 시공, 하자관리까지…건설사들의 스마트기술 전쟁",1
"건설업계, 'ESG경영' 강화···중소업체와 기술협력 '맞손'",1
"대우건설, ESG 평가 A등급…지난해보다 1단계 상승",1
"대우건설, ESG평가 A등급 획득… 1단계 상승",1
[건설업계 소식] DL이앤씨 'e편한세상' 3년 연속 스마트 아파트 브랜드 1위 外,1
"태영건설, 올해 ESG평가 종합 'A'…""한단계 상승""",1
"“ESG경영은 필수 과제""…DL이앤씨, 기후변화·에너지 고갈 대응",1
설비 없는 '가상발전소'가 온다 [ESG 세상],1
"대우건설, 2023 ESG평가 'A'등급 획득...1단계 상승",1
2023 그린에너지·환경산업전 대단원의 막…ESG콘퍼런스 등 5000명 '북적',1
"아이에스동서, ESG평가 종합등급 'B+' 획득… 환경부문 성장세",1
"[비즈&] 포스코그룹 ""모든 상장사 ESG A등급 이상"" 外",1
[건설 브리핑] 대우건설·LH·현대엔지니어링,1
"[生기업TALK] 삼성물산, 해외수주 박차...스마트 솔루션으로 글로벌 시장 선점",1
"""이런 스마트 기술도 있네""…현대ENG, 10년째 '건축기술展'",1
"DL건설, ESG평가 종합 'A' 등급 유지",1
"LS그룹, ESG 경영으로 '미래세대 든든한 파트너' 자처",1
[그린건설대상] '웨이블' 통한 폐기물 관리…기업 ESG 경영 실천,1
"""평범한 조끼가 에어백으로""…포스코이앤씨, 스마트기술로 안전 확보",1
건설사 실적 명운 가를 핵심 된 신사업… ‘무늬만’ 확장 경계령도,1
"[건설업계 소식] 대우건설, '관저 푸르지오 센트럴파크' 분양 실시 外",1
"현대건설, 상생협력 '기술 엑스포 2023' 개최...ESG경영 강화",1
"현대건설, 상생협력·ESG경영 추진 위한 기술 엑스포 2023 개최",1
"DL건설, 창립 67주년 기념 '환경 보호 활동' 전개",1
"SK에코플랜트, 대기업 대상 'ESG 디지털데이' 세미나 개최",1
"“모듈러 건축, ESG 경영 필수 솔루션”",1
"[창간35주년 특집/ESG 해외 대학 동향] ESG 10여 년 전 도입…""ESG경영 성과, 정량적·객관적 데이터에 달렸다""",1
"최익훈 HDC현산 대표, '붕괴사고 충격' 딛고 ESG 경영 고삐 죈다",1
"건설업계, 'ESG경영' 강화···중소업체와 기술협력 '맞손'",1
"최태원 회장 ‘노블레스 오블리주’ 실천…SK그룹, 3분기 ESG경영 관심도 1위",1
[전문가 視覺] 스마트 건설기술은 이제 생존에 필수,1
"[데일리 IT 단신] KT, 인천시 도심·도서 UAM 상용화 맞손 外",1
"GS·SK에코 이어 직방·삼표까지, 건설업계에도 RE100 깃든다",1
[2022 스마트건설대상] “ESG 경영·스마트기술…건설업계 혁신 확인”,1
[2022 스마트건설대상] ‘ESG 경영’ 박차…친환경 녹색경영 앞장서는 ‘GS건설’,1
"[2022 스마트건설대상] ㈜한화 건설부문, ESG경영으로 ‘그린 인프라 디벨로퍼’ 도약",1
"건설산업 ESG전략 및 미래비전 제시, '2023 대한민국ESG포럼' 코리아빌드위크에서 개최",1
건설산업의 ESG전략과 미래비전 총망라…'2023 대한민국ESG포럼' 2월 17일 개최,1
"한솔홈데코, '2023 대한민국ESG포럼' 참가해 ESG 계획과 향후 전략 제시",1
[건설·부동산 1장] 대우·반도·동부건설 외,1
"케이씨산업, ESG경영ㆍ OSC 스마트건설 활성화 본격 추진",1
"케이씨산업, ESG경영 및 본격적인 OSC 스마트건설 활성화 추진",1
"반도건설-아이티로, ESG 상생경영 실천…건축물 스마트 플랫폼 공동 기술 개발 추진",1
"[ESG경영…새로운 도전] ➆ 박현철 롯데건설 대표 ""2040 탄소중립 동참…'가치 창조' 비전 달성""",1
"반도건설, 협력사와 ESG 경영실천… 스마트건설 기술협력 파트너십 체결",1
"""ESG경영 강화""…DL이앤씨, '건설동반성장 경영자과정' 2기 개설",1
"[ESG보고서 분석] 중부발전, '친환경 에너지 기업' 도약 위한 'ESG경영 강화'",1
"[ESG경영…새로운 도전] ➈ 삼표시멘트 ""사회·환경책임이 최우선 가치…한 걸음씩 성장 중""",1
'국내 유일' 건설안전박람회 ESG경영 첨단기술 선보인다,1
"반도건설, ESG 상생경영 지속 실천..‘2023년 제1회 반도 기술공모전’ 진행",1
"ESG경영 반도건설, 협력사와 스마트건설 기술협력",1
[스마트 건설대상] ‘ESG 전담팀’ 신설…ESG경영 앞장서는 ‘포스코건설’,1
"대우건설, '관저 푸르지오 센트럴파크' 10월 분양…삼표그룹, 국내 건자재 업계 최초 K-RE100 가입 [건설오늘]",1
[부동산INSIDE] 5G특화망·전기차 충전 인프라… 오픈이노베이션 확장하는 호반건설,1
"[2023 아주경제 건설대상-심사평] 이충재 한국건설산업연구원 원장 ""건설업계, 위기에서 기회를 찾아야""",1
"[ESG 경영···새로운 도전] ➇최익훈 HDC현대산업개발 대표 ""안전강화 총력…미래가치 창출""",1
"ESG부터 여섯 번째 대멸종, 오염수 방류에 이르기까지",1
"[2022 경영전략] 반도건설, 책임경영 통해 ESG 체제 구축",1
반도건설 ESG 경영 속도… '스마트 건설기술' 구현,1
"반도건설, 스마트 건설기술 구현…ESG 경영 속도",1
"포스코, 친환경 자재 등으로 건설업계 ESG경영 지원한다",1
"[ESG 어디까지 왔나]-㈜한화 건설부문, '그린 인프라 디벨로퍼' 목표로 ESG경영 박차",1
"롯데건설, 탄소저감 신기술 개발로 ESG경영 강화 [KFT-ESG아파트 ⑥]",1
"건설사들, ESG경영으로 활로 모색…계룡건설, 환경·안전·품질 '이슈'",1
"건설사 시공능력평가 기준 대폭 손질…""안전사고 등 ESG 비중 높여""",1
"[포토] 포스코건설, 이투데이 스마트 건설대상 ESG경영부문 대상 수상",1
"건설업계, ""동반성장합시다""…협력사와 상생경영",1
"[ESG 경영···새로운 도전] ③백정완 대우건설 대표 ""향후 50년…혁신 통한 가치창출 시간""",1
"경복대 친환경건축학과 ""ESG 녹색성장 이끌 친환경건축기술 인재양성""",1
"경복대 친환경건축학과, 'ESG 녹색성장' 친환경건축기술 인재양성",1
"[ESG 경영···새로운 도전] ②윤영준 현대건설 대표 ""2045 탄소중립…지속가능 미래 실현""",1
현대ENG '2023 지속가능경영보고서' 발간… ESG 전략 및 2022년 주요 성과 담아,1
"현대엔지니어링 '2023 지속가능경영보고서' 발간…""ESG 전략 방향 제시""",1
하남도시공사 ESG경영 선포…스마트 탄소중립↑,1
"[ESG경영…새로운 도전] ⑥홍현성 현대엔지니어링 대표 ""친환경·에너지 사업 확대…미래 창조기업으로 도약""",1
"하남도시공사, 스마트 탄소중립도시 하남 실현... ESG 경영 선포식 개최",1
건설업계 양대 화두 ‘스마트 안전·ESG경영’,1
"건설업계, 불황 속에도 상생 강화···동반성장 '청신호'",1
[2022 건설의 날] 건설산업을 향한 시대적 요구,1
"한국건설안전박람회, 기업별 건설안전 ESG 경영 위한 다양한 첨단 기술 소개",1
ESG 경영 첨단 기술 소개 '2023 한국건설안전박람회' 개최,1
[30대 NEW LEADER TOP10] 스타트업과 상생경영 펼치는 김대헌 호반그룹 총괄사장,1
"현대건설, 2023년 지속가능경영보고서 발간…ESG성과 제고",1
[ESG경영 사례분석] 삼성물산·현대건설·GS건설 등 1군 건설사 사외이사 분석...이사회 내 비중은 과반이지만 반대의견 0건,1
"‘붕괴 사고’ 낸 이 건설사도 ESG A등급, 왜?",1
‘조타실 들어온듯’… 자율운항 등 미래바다 기술 요람,2
"한국조선해양, '사업 연속성 관리체계' 인증 획득…ESG경영 강화",2
"[단독]빌 게이츠와 손잡은 HD현대, 'SMR 발전선' 디자인 첫 공개",2
"해양교통안전공단, 친환경선박 건조 최대 30% 지원",2
"포스코-SK에코플랜트, 해상풍력 구조물 ‘K-부유체’ 공동개발에 성공",2
"수출입은행, 사우디 아람코와 60억달러 기본여신약정 체결",2
"정부, 제조업 수출역량 결집…'100조' 민간투자 밀착지원",2
미래 조선산업 ‘친환경ㆍ스마트’로 글로벌 경쟁력 확보 나선다,2
"ESG 3년차, 올해 키워드는 공급망과 인권",2
"조선업계, 외국인 긴급 투입 스마트 조선소 구축으로 인력난 돌파",2
韓 조선업계 “130조원대 SMR 시장 잡아라”,2
"[한·중 왕좌탈환전 ②] ""믿을 건 기술력""… K조선, '초격차' 승부수",2
"K조선, 친환경으로 ‘제2 전성기 개막’… 정부지원도 든든",2
한 달 만에 세계서 29척 수주…친환경 선박 쓸어담는 'K조선',2
"""10년간 LNG선 450척 필요""...LNG선 수요 지속 전망",2
"""엔진을 잡아라""…조선3사 순위 바뀐다",2
올해 조선 업계 '친환경 바람' 더 거세진다,2
11조원가치에도더딘성장…스마트항만산업속도 ‘UP’ 필요,2
‘바다 위 원전’ 개발 속도… 조선업 미래 성장동력으로 키운다,2
"""韓조선 세계 1위 지키려면 친환경·스마트기술 투자 확대해야""",2
"흑자전환 특명 조선업계, 새해 화두는 ‘수익성·스마트'",2
"해양수산 신산업, 2027년까지 30조원 규모로 육성…친환경 선박 수주 1위 목표 제시",2
"환경규제 강화가 호재… K-조선, 선박 수주 `날개`",2
"현대重그룹, 암모니아 해상 공급기지 개발 나서",2
"중소조선산업도 ESG 경영 필수, 대응 전략 모색",2
자율주행車만 있다? 조선 '빅3' 자율운항선박 기술경쟁 불붙었다,2
조선업 호황 속 중형 조선사 실적 개선 기지개,2
"조선업계 ""LNG선 다음은 암모니아선""",2
올해도 한국 조선업 최대 고객은 그리스…선박 발주 가장 많아,2
초호황이지만 조선업 인력난 골머리…외국인 웃돈·협력사 찾아 구만리,2
"포스코 개발 선박 소재, 국제 표준 인정...해수부 “5.5조 규모 시장 진출”",2
"조선 빅3-소형원전 동맹 러시…""선박건조 기술 바탕 신사업 확장""",2
수소선박 기술강자 한국… 특허출원 1~3위 선도,2
조선 빅3 “세계 1위 되찾자”… 친환경 선박 기술에 승부수,2
"베트남 용접공 1100명 입국 지연…조선업계, 인력난 가중될까?",2
"초과 수주 조선업계, 과제는 친환경·스마트·인력난",2
내년 고용허가제 외국인력 역대 최대 11만명 “조선업 최우선 배분”,2
‘韓 선점’ LNG선 파고드는 中…1년새 점유율 4%→29%로 ‘쑥’ [뒷북비즈],2
수산업 종사자 안전을 책임지는 '웨어러블 로봇'…해양 로보틱스의 미래는,2
"[WOF] “해양기업들, ICT 융복합 디지털 혁신기술 선점해야”",2
"""글로벌 물류지도 바꾼다""…세계 일주 꿈꾸는 '인공지능 선장'",2
조선업 이중구조 '자율'로 해법 찾을까,2
"조선업계, 인력난…""5년간 4만여명 추가수급? 절반 채우면 다행""",2
"조선업계, 탈탄소 시대 앞장…차세대 기술 확보 박차",2
세계 최초 '고 망간강' 연료탱크 선박 인도,2
"K-조선, 올해 세계 LNG선 82% ‘싹쓸이’",2
"조선업 미래, ‘하청노동·지역소멸·탄소중립’에 달렸다",2
"KR-KIMST, ESG 경영확산 업무협약 체결",2
"대우조선, NASA 협력사와 대형액화수소운반선 기술개발",2
"조선업계 탄소중립, '로터세일'로 앞당긴다",2
"""친환경·디지털로 조선업 패러다임 전환""…스마트 기술 개발·인재양성 나선 현대重",2
"""배 만들 사람 1만명 부족""… 조선업계 수주 넘쳐도 걱정",2
"친환경 업은 조선업, 3Q 실적 '맑음'···""내년 흑자행진 본격화""",2
스스로 판단·운항하는 ‘바다 위 테슬라’…해운 산업 효율성↑,2
6년 뒤 335조원 시장 열린다…전 세계 ‘자율운항 선박’ 개발 속도,2
미래 먹거리 찾아 바다로 간 건설사들...해상풍력·스마트양식 '눈독',2
"현대重, 2030년까지 스마트조선소 구축",2
[단독]'원하청 격차 해소' 조선업 이중구조 개선안 이달 발표,2
"한국에너지공대-한국조선해양, '연안부유식 그린수소 생산플랫폼 개념' 개발",2
생산 계획·운영 단계에서 스마트 제조 혁신 실현,2
"국내 개발 '데이터 송수신' 스마트선박 기술, ISO 신규작업표준안 채택",2
"일감 넘치는데 사람없어…조선 3사, 인력 확보 총력전",2
"정기선 시대' 현대重, 친환경·디지털 전환 가시화",2
40년 베테랑 기술 'AI 고로'에 녹이니…포스코 불량률 60% 줄었다,2
"“조선업계 인력난, 묘수 없어…임금·노동조건 개선해야”",2
"한국조선, 자율운항선박 상용화 시동…내년 7월 실증운항",2
"현대重그룹·대우조선해양, '가스텍 2022'서 미래선박 기술력 과시",2
"""기술격차 벌리자"" 韓 조선사 '저탄소 선박' 개발 경쟁",2
"""몰락한 일본 따라간다""…韓 조선업, 일감 넘치는데 인력 없다",2
스마트 장비에 픽토그램 표시판까지…BPA 감천항 안전강화 '올인',2
"대우조선해양, 대체 연료 기술 개발 [경제소식]",2
"대한조선학회, 스마트·전기선박연구회 창립",2
"‘수주 호황’ 조선 3사, 시설개선에 1조원 통큰 투자",2
[헤럴드비즈] 한국 기업 ESG의 대주제 ‘안전’돼야,2
“조선업 생산인력 확충·저탄소선박 기술개발 지원”,2
"""기술이 곧 돈""…조선3사, 적자에도 R&D투자 1년새 22% 늘렸다",2
"이창양 산업장관 ""조선업 생산인력 확충…저탄소선박 기술개발 지원""",2
"조선업계 초격차 이어간다…정부, 인력·기술개발·생태계 조성 집중 지원",2
조선·해양 산업 기술 로드맵 나온다,2
중소조선업 근로자 73% “주52시간 뒤 월급 60만원 감소”,2
"[조선업 ESG]① ""ESG를 기회로""… '산업안전' 확보나선 韓 조선업",2
"정부, '조선소 로봇' 등 산업 규제 50개 푼다...""1.6조+α 투자 창출""(종합)",2
[단독] ESG 국제 표준 전면도입 추진… 산업현장 비명엔 귀 닫은 정부,2
친환경선박 혁신기술개발 돌입,2
"조선산업 명장, 인재 양성 위한 이미지 개선 나섰다",2
"韓조선업계, 상반기 세계 발주량 45.5% 수주…4년만에 1위 탈환",2
"울산시, 조선 중소기업에 맞춤형 디지털 지원",2
위기의 조선 해법은…노동집약 탈피해 新기술산업 변신 시급,2
"다쏘시스템-삼성중공업, 디지털 조선소 구축 '맞손'",2
